,grid_id,x,y,visitors
1831,11449,88.0,80.0,16
1832,11450,89.0,80.0,34
1833,11451,90.0,80.0,32
1834,11452,91.0,80.0,25
1835,11453,92.0,80.0,24
1836,11454,93.0,80.0,17
1837,11455,94.0,80.0,25
1838,11456,95.0,80.0,35
1839,11457,96.0,80.0,60
1840,11458,97.0,80.0,29
1841,11459,98.0,80.0,60
1842,11460,99.0,80.0,96
1843,11461,100.0,80.0,41
1844,11462,101.0,80.0,51
1845,11463,102.0,80.0,15
1846,11464,103.0,80.0,2
1847,11511,8.0,81.0,1
1848,11517,14.0,81.0,17
1849,11518,15.0,81.0,5
1850,11519,16.0,81.0,14
1851,11520,17.0,81.0,5
1852,11521,18.0,81.0,7
1853,11522,19.0,81.0,10
1854,11523,20.0,81.0,1
1855,11529,26.0,81.0,16
1856,11533,30.0,81.0,3
1857,11543,40.0,81.0,20
1858,11544,41.0,81.0,3
1859,11548,45.0,81.0,1
1861,11551,48.0,81.0,2
1862,11553,50.0,81.0,3
1863,11556,53.0,81.0,6
1864,11557,54.0,81.0,2
1865,11560,57.0,81.0,32
1866,11561,58.0,81.0,10
1867,11562,59.0,81.0,27
1868,11563,60.0,81.0,4
1869,11564,61.0,81.0,6
1870,11565,62.0,81.0,38
1871,11566,63.0,81.0,71
1872,11567,64.0,81.0,30
1873,11568,65.0,81.0,19
1874,11569,66.0,81.0,4
1875,11573,70.0,81.0,8
1876,11574,71.0,81.0,18
1877,11575,72.0,81.0,17
1878,11576,73.0,81.0,6
1879,11577,74.0,81.0,3
1880,11578,75.0,81.0,20
1881,11579,76.0,81.0,16
1882,11580,77.0,81.0,159
1883,11581,78.0,81.0,9
1884,11582,79.0,81.0,29
1885,11583,80.0,81.0,6
1886,11584,81.0,81.0,30
1887,11585,82.0,81.0,52
1888,11586,83.0,81.0,36
1889,11587,84.0,81.0,11
1890,11588,85.0,81.0,52
1891,11589,86.0,81.0,35
1892,11590,87.0,81.0,22
1893,11591,88.0,81.0,38
1894,11592,89.0,81.0,28
1895,11593,90.0,81.0,19
1896,11594,91.0,81.0,47
1897,11595,92.0,81.0,12
1898,11596,93.0,81.0,26
1899,11597,94.0,81.0,18
1900,11598,95.0,81.0,37
1901,11599,96.0,81.0,41
1902,11600,97.0,81.0,46
1903,11601,98.0,81.0,34
1904,11602,99.0,81.0,57
1905,11603,100.0,81.0,21
1906,11604,101.0,81.0,38
1907,11605,102.0,81.0,35
1908,11606,103.0,81.0,18
1909,11651,6.0,82.0,2
1910,11659,14.0,82.0,2
1911,11662,17.0,82.0,1
1912,11663,18.0,82.0,3
1913,11666,21.0,82.0,1
1914,11667,22.0,82.0,4
1915,11673,28.0,82.0,2
1916,11684,39.0,82.0,4
1917,11685,40.0,82.0,5
1918,11696,51.0,82.0,1
1919,11697,52.0,82.0,6
1920,11698,53.0,82.0,20
1921,11699,54.0,82.0,11
1922,11700,55.0,82.0,11
1923,11701,56.0,82.0,47
1924,11702,57.0,82.0,20
1925,11703,58.0,82.0,50
1926,11704,59.0,82.0,32
1927,11705,60.0,82.0,9
1928,11706,61.0,82.0,35
1929,11707,62.0,82.0,25
1930,11708,63.0,82.0,9
1931,11709,64.0,82.0,28
1932,11710,65.0,82.0,6
1933,11711,66.0,82.0,7
1934,11712,67.0,82.0,4
1935,11714,69.0,82.0,3
1936,11715,70.0,82.0,21
1937,11716,71.0,82.0,2
1938,11717,72.0,82.0,17
1939,11718,73.0,82.0,22
1940,11719,74.0,82.0,37
1941,11720,75.0,82.0,17
1942,11721,76.0,82.0,1
1943,11722,77.0,82.0,29
1944,11723,78.0,82.0,35
1945,11724,79.0,82.0,20
1946,11725,80.0,82.0,20
1947,11726,81.0,82.0,11
1948,11727,82.0,82.0,26
1949,11728,83.0,82.0,13
1950,11729,84.0,82.0,11
1951,11730,85.0,82.0,17
1952,11731,86.0,82.0,7
1953,11732,87.0,82.0,14
1954,11733,88.0,82.0,9
1955,11734,89.0,82.0,13
1956,11735,90.0,82.0,5
1957,11736,91.0,82.0,20
1958,11737,92.0,82.0,13
1959,11738,93.0,82.0,17
1960,11739,94.0,82.0,8
1961,11740,95.0,82.0,25
1962,11741,96.0,82.0,13
1963,11742,97.0,82.0,58
1964,11743,98.0,82.0,44
1965,11744,99.0,82.0,48
1966,11745,100.0,82.0,56
1967,11746,101.0,82.0,42
1968,11747,102.0,82.0,30
1969,11748,103.0,82.0,14
1970,11797,10.0,83.0,3
1971,11803,16.0,83.0,1
1972,11805,18.0,83.0,2
1973,11809,22.0,83.0,3
1974,11811,24.0,83.0,5
1975,11813,26.0,83.0,4
1976,11815,28.0,83.0,6
1977,11817,30.0,83.0,4
1978,11818,31.0,83.0,5
1979,11830,43.0,83.0,1
1980,11835,48.0,83.0,3
1981,11838,51.0,83.0,2
1982,11839,52.0,83.0,4
1983,11840,53.0,83.0,4
1984,11841,54.0,83.0,30
1985,11842,55.0,83.0,15
1986,11843,56.0,83.0,11
1987,11844,57.0,83.0,6
1988,11846,59.0,83.0,5
1989,11847,60.0,83.0,10
1990,11848,61.0,83.0,8
1991,11850,63.0,83.0,5
1992,11851,64.0,83.0,8
1993,11852,65.0,83.0,4
1994,11853,66.0,83.0,24
1995,11857,70.0,83.0,33
1996,11859,72.0,83.0,14
1997,11860,73.0,83.0,21
1998,11861,74.0,83.0,35
1999,11862,75.0,83.0,5
2000,11863,76.0,83.0,14
2001,11864,77.0,83.0,18
2002,11865,78.0,83.0,22
2003,11866,79.0,83.0,43
2004,11867,80.0,83.0,8
2005,11868,81.0,83.0,37
2006,11869,82.0,83.0,30
2007,11870,83.0,83.0,19
2008,11871,84.0,83.0,22
2009,11872,85.0,83.0,14
2010,11873,86.0,83.0,20
2011,11874,87.0,83.0,26
2012,11875,88.0,83.0,31
2013,11876,89.0,83.0,24
2014,11877,90.0,83.0,13
2015,11878,91.0,83.0,62
2016,11879,92.0,83.0,24
2017,11880,93.0,83.0,47
2018,11881,94.0,83.0,4
2019,11882,95.0,83.0,31
2020,11883,96.0,83.0,33
2021,11884,97.0,83.0,25
2022,11885,98.0,83.0,56
2023,11886,99.0,83.0,50
2024,11887,100.0,83.0,28
2025,11888,101.0,83.0,17
2026,11889,102.0,83.0,21
2027,11890,103.0,83.0,14
2028,11947,18.0,84.0,1
2029,11949,20.0,84.0,4
2031,11952,23.0,84.0,3
2032,11956,27.0,84.0,12
2033,11957,28.0,84.0,1
2034,11972,43.0,84.0,2
2035,11973,44.0,84.0,2
2036,11978,49.0,84.0,6
2038,11980,51.0,84.0,16
2039,11981,52.0,84.0,1
2040,11983,54.0,84.0,84
2041,11986,57.0,84.0,3
2042,11987,58.0,84.0,3
2043,11988,59.0,84.0,9
2044,11989,60.0,84.0,3
2045,11993,64.0,84.0,11
2046,11994,65.0,84.0,8
2047,11995,66.0,84.0,18
2048,11996,67.0,84.0,16
2049,11997,68.0,84.0,4
2050,11998,69.0,84.0,12
2051,11999,70.0,84.0,13
2052,12000,71.0,84.0,2
2053,12001,72.0,84.0,26
2054,12002,73.0,84.0,1
2055,12003,74.0,84.0,15
2056,12004,75.0,84.0,14
2057,12006,77.0,84.0,28
2058,12007,78.0,84.0,48
2059,12008,79.0,84.0,18
2060,12009,80.0,84.0,31
2061,12010,81.0,84.0,26
2062,12011,82.0,84.0,86
2063,12012,83.0,84.0,20
2064,12013,84.0,84.0,22
2065,12014,85.0,84.0,17
2066,12015,86.0,84.0,23
2067,12016,87.0,84.0,11
2068,12017,88.0,84.0,15
2069,12018,89.0,84.0,4
2070,12019,90.0,84.0,15
2071,12020,91.0,84.0,37
2072,12021,92.0,84.0,23
2073,12022,93.0,84.0,43
2074,12023,94.0,84.0,17
2075,12024,95.0,84.0,22
2076,12025,96.0,84.0,35
2077,12026,97.0,84.0,29
2078,12027,98.0,84.0,38
2079,12028,99.0,84.0,47
2080,12029,100.0,84.0,18
2081,12030,101.0,84.0,31
2082,12031,102.0,84.0,9
2083,12032,103.0,84.0,13
2084,12217,4.0,86.0,2
2085,12240,27.0,86.0,1
2086,12243,30.0,86.0,3
2087,12244,31.0,86.0,2
2088,12245,32.0,86.0,12
2089,12253,40.0,86.0,4
2090,12254,41.0,86.0,1
2091,12259,46.0,86.0,2
2092,12261,48.0,86.0,1
2093,12262,49.0,86.0,20
2094,12267,54.0,86.0,11
2095,12268,55.0,86.0,5
2096,12269,56.0,86.0,10
2097,12271,58.0,86.0,17
2098,12272,59.0,86.0,12
2099,12273,60.0,86.0,9
2100,12274,61.0,86.0,17
2101,12275,62.0,86.0,43
2102,12276,63.0,86.0,32
2103,12277,64.0,86.0,46
2104,12278,65.0,86.0,3
2105,12279,66.0,86.0,9
2106,12280,67.0,86.0,4
2107,12281,68.0,86.0,41
2108,12282,69.0,86.0,20
2109,12283,70.0,86.0,80
2110,12285,72.0,86.0,21
2111,12286,73.0,86.0,16
2112,12287,74.0,86.0,16
2113,12288,75.0,86.0,30
2114,12289,76.0,86.0,8
2115,12290,77.0,86.0,48
2116,12291,78.0,86.0,81
2117,12292,79.0,86.0,48
2118,12293,80.0,86.0,25
2119,12294,81.0,86.0,22
2120,12295,82.0,86.0,32
2121,12296,83.0,86.0,39
2122,12297,84.0,86.0,15
2123,12298,85.0,86.0,48
2124,12299,86.0,86.0,57
2125,12300,87.0,86.0,9
2126,12301,88.0,86.0,17
2127,12302,89.0,86.0,6
2128,12303,90.0,86.0,14
2129,12304,91.0,86.0,18
2130,12305,92.0,86.0,14
2131,12306,93.0,86.0,24
2132,12307,94.0,86.0,16
2133,12308,95.0,86.0,27
2134,12309,96.0,86.0,17
2135,12310,97.0,86.0,35
2136,12311,98.0,86.0,9
2137,12312,99.0,86.0,44
2138,12313,100.0,86.0,11
2139,12314,101.0,86.0,15
2140,12315,102.0,86.0,44
2141,12316,103.0,86.0,16
2142,12384,29.0,87.0,11
2143,12385,30.0,87.0,2
2144,12386,31.0,87.0,10
2145,12392,37.0,87.0,8
2146,12395,40.0,87.0,5
2147,12396,41.0,87.0,3
2148,12398,43.0,87.0,7
2149,12400,45.0,87.0,1
2150,12404,49.0,87.0,2
2151,12405,50.0,87.0,2
2152,12406,51.0,87.0,5
2153,12408,53.0,87.0,2
2154,12409,54.0,87.0,1
2155,12410,55.0,87.0,17
2156,12411,56.0,87.0,2
2157,12413,58.0,87.0,3
2158,12416,61.0,87.0,6
2159,12417,62.0,87.0,5
2160,12418,63.0,87.0,8
2161,12419,64.0,87.0,37
2162,12420,65.0,87.0,3
2163,12421,66.0,87.0,18
2164,12422,67.0,87.0,6
2165,12423,68.0,87.0,1
2166,12425,70.0,87.0,32
2167,12426,71.0,87.0,2
2168,12427,72.0,87.0,1
2169,12428,73.0,87.0,5
2170,12429,74.0,87.0,3
2171,12430,75.0,87.0,21
2172,12431,76.0,87.0,1
2173,12432,77.0,87.0,34
2174,12433,78.0,87.0,8
2175,12434,79.0,87.0,21
2176,12435,80.0,87.0,34
2177,12436,81.0,87.0,7
2178,12437,82.0,87.0,26
2179,12438,83.0,87.0,23
2180,12439,84.0,87.0,7
2181,12440,85.0,87.0,30
2182,12441,86.0,87.0,41
2183,12442,87.0,87.0,24
2184,12443,88.0,87.0,57
2185,12444,89.0,87.0,30
2186,12445,90.0,87.0,24
2187,12446,91.0,87.0,85
2188,12447,92.0,87.0,34
2189,12448,93.0,87.0,55
2190,12449,94.0,87.0,43
2191,12450,95.0,87.0,57
2192,12451,96.0,87.0,29
2193,12452,97.0,87.0,39
2194,12453,98.0,87.0,17
2195,12454,99.0,87.0,51
2196,12455,100.0,87.0,22
2197,12456,101.0,87.0,14
2198,12457,102.0,87.0,33
2199,12458,103.0,87.0,22
2200,12501,4.0,88.0,4
2201,12503,6.0,88.0,2
2202,12519,22.0,88.0,2
2203,12522,25.0,88.0,3
2204,12526,29.0,88.0,25
2205,12527,30.0,88.0,13
2206,12528,31.0,88.0,31
2207,12529,32.0,88.0,10
2208,12530,33.0,88.0,12
2209,12531,34.0,88.0,3
2210,12533,36.0,88.0,1
2211,12534,37.0,88.0,3
2212,12537,40.0,88.0,1
2213,12540,43.0,88.0,3
2214,12541,44.0,88.0,1
2215,12542,45.0,88.0,4
2216,12546,49.0,88.0,9
2217,12548,51.0,88.0,31
2218,12549,52.0,88.0,2
2219,12550,53.0,88.0,4
2220,12552,55.0,88.0,7
2221,12555,58.0,88.0,6
2222,12556,59.0,88.0,5
2223,12557,60.0,88.0,5
2224,12559,62.0,88.0,7
2225,12560,63.0,88.0,5
2226,12561,64.0,88.0,16
2227,12562,65.0,88.0,11
2228,12563,66.0,88.0,27
2229,12564,67.0,88.0,1
2230,12565,68.0,88.0,2
2231,12566,69.0,88.0,2
2232,12567,70.0,88.0,10
2233,12568,71.0,88.0,9
2234,12569,72.0,88.0,12
2235,12570,73.0,88.0,11
2236,12571,74.0,88.0,8
2237,12572,75.0,88.0,39
2238,12573,76.0,88.0,17
2239,12574,77.0,88.0,26
2240,12575,78.0,88.0,85
2241,12576,79.0,88.0,33
2242,12577,80.0,88.0,23
2243,12578,81.0,88.0,9
2244,12579,82.0,88.0,57
2245,12580,83.0,88.0,15
2246,12581,84.0,88.0,33
2247,12582,85.0,88.0,37
2248,12583,86.0,88.0,13
2249,12584,87.0,88.0,10
2250,12585,88.0,88.0,19
2251,12586,89.0,88.0,16
2252,12587,90.0,88.0,27
2253,12588,91.0,88.0,62
2254,12589,92.0,88.0,21
2255,12590,93.0,88.0,61
2256,12591,94.0,88.0,62
2257,12592,95.0,88.0,10
2258,12593,96.0,88.0,53
2259,12594,97.0,88.0,20
2260,12595,98.0,88.0,32
2261,12596,99.0,88.0,30
2262,12597,100.0,88.0,48
2263,12598,101.0,88.0,41
2264,12599,102.0,88.0,59
2265,12600,103.0,88.0,19
2266,12601,104.0,88.0,9
2267,12645,6.0,89.0,2
2268,12648,9.0,89.0,5
2269,12654,15.0,89.0,1
2270,12656,17.0,89.0,2
2271,12657,18.0,89.0,1
2272,12658,19.0,89.0,3
2273,12662,23.0,89.0,1
2274,12663,24.0,89.0,2
2275,12666,27.0,89.0,11
2276,12667,28.0,89.0,25
2277,12668,29.0,89.0,69
2278,12669,30.0,89.0,10
2279,12670,31.0,89.0,3
2280,12671,32.0,89.0,3
2281,12673,34.0,89.0,2
2282,12685,46.0,89.0,5
2283,12688,49.0,89.0,15
2284,12689,50.0,89.0,8
2285,12691,52.0,89.0,7
2286,12692,53.0,89.0,11
2287,12693,54.0,89.0,15
2288,12694,55.0,89.0,10
2289,12696,57.0,89.0,2
2290,12697,58.0,89.0,9
2291,12700,61.0,89.0,3
2292,12701,62.0,89.0,15
2293,12702,63.0,89.0,5
2294,12703,64.0,89.0,47
2295,12704,65.0,89.0,3
2296,12705,66.0,89.0,15
2297,12706,67.0,89.0,4
2298,12707,68.0,89.0,15
2299,12708,69.0,89.0,2
2300,12709,70.0,89.0,16
2301,12711,72.0,89.0,9
2302,12712,73.0,89.0,1
2303,12714,75.0,89.0,8
2304,12715,76.0,89.0,21
2305,12716,77.0,89.0,46
2306,12717,78.0,89.0,34
2307,12718,79.0,89.0,33
2308,12719,80.0,89.0,46
2309,12720,81.0,89.0,58
2310,12721,82.0,89.0,38
2311,12722,83.0,89.0,17
2312,12723,84.0,89.0,101
2313,12724,85.0,89.0,56
2314,12725,86.0,89.0,40
2315,12726,87.0,89.0,3
2316,12727,88.0,89.0,25
2317,12728,89.0,89.0,17
2318,12729,90.0,89.0,17
2319,12730,91.0,89.0,15
2320,12731,92.0,89.0,7
2321,12732,93.0,89.0,37
2322,12733,94.0,89.0,26
2323,12734,95.0,89.0,31
2324,12735,96.0,89.0,15
2325,12736,97.0,89.0,6
2326,12737,98.0,89.0,23
2327,12738,99.0,89.0,23
2328,12739,100.0,89.0,69
2329,12740,101.0,89.0,32
2330,12741,102.0,89.0,23
2331,12742,103.0,89.0,33
2332,12743,104.0,89.0,16
2333,12785,4.0,90.0,2
2334,12792,11.0,90.0,2
2335,12799,18.0,90.0,1
2336,12808,27.0,90.0,4
2337,12810,29.0,90.0,42
2338,12811,30.0,90.0,2
2339,12813,32.0,90.0,3
2340,12815,34.0,90.0,4
2341,12824,43.0,90.0,25
2342,12825,44.0,90.0,7
2343,12826,45.0,90.0,8
2344,12827,46.0,90.0,3
2345,12828,47.0,90.0,1
2346,12830,49.0,90.0,2
2347,12832,51.0,90.0,10
2348,12835,54.0,90.0,45
2349,12836,55.0,90.0,21
2350,12837,56.0,90.0,7
2351,12838,57.0,90.0,37
2352,12839,58.0,90.0,22
2353,12840,59.0,90.0,3
2354,12841,60.0,90.0,11
2355,12842,61.0,90.0,10
2356,12843,62.0,90.0,20
2357,12844,63.0,90.0,6
2358,12845,64.0,90.0,51
2359,12846,65.0,90.0,8
2360,12847,66.0,90.0,5
2361,12848,67.0,90.0,11
2362,12850,69.0,90.0,1
2363,12851,70.0,90.0,29
2364,12852,71.0,90.0,2
2365,12853,72.0,90.0,11
2366,12854,73.0,90.0,9
2367,12855,74.0,90.0,10
2368,12856,75.0,90.0,4
2369,12857,76.0,90.0,34
2370,12858,77.0,90.0,32
2371,12859,78.0,90.0,38
2372,12860,79.0,90.0,16
2373,12861,80.0,90.0,28
2374,12862,81.0,90.0,29
2375,12863,82.0,90.0,8
2376,12864,83.0,90.0,3
2377,12866,85.0,90.0,12
2378,12867,86.0,90.0,5
2379,12868,87.0,90.0,16
2380,12869,88.0,90.0,23
2381,12870,89.0,90.0,6
2382,12871,90.0,90.0,14
2383,12872,91.0,90.0,20
2384,12873,92.0,90.0,23
2385,12874,93.0,90.0,17
2386,12875,94.0,90.0,47
2387,12876,95.0,90.0,51
2388,12877,96.0,90.0,4
2389,12878,97.0,90.0,30
2390,12879,98.0,90.0,19
2391,12880,99.0,90.0,24
2392,12881,100.0,90.0,6
2393,12882,101.0,90.0,20
2394,12884,103.0,90.0,26
2395,12885,104.0,90.0,20
2396,12928,5.0,91.0,2
2397,12932,9.0,91.0,1
2398,12948,25.0,91.0,6
2399,12952,29.0,91.0,48
2400,12953,30.0,91.0,2
2401,12954,31.0,91.0,3
2402,12955,32.0,91.0,2
2403,12957,34.0,91.0,1
2404,12962,39.0,91.0,2
2405,12963,40.0,91.0,6
2406,12964,41.0,91.0,8
2407,12966,43.0,91.0,3
2408,12967,44.0,91.0,9
2409,12969,46.0,91.0,1
2410,12972,49.0,91.0,13
2411,12973,50.0,91.0,2
2412,12974,51.0,91.0,12
2414,12977,54.0,91.0,7
2415,12978,55.0,91.0,24
2416,12979,56.0,91.0,12
2417,12980,57.0,91.0,1
2418,12982,59.0,91.0,13
2419,12984,61.0,91.0,6
2420,12985,62.0,91.0,21
2421,12986,63.0,91.0,6
2422,12987,64.0,91.0,9
2423,12988,65.0,91.0,3
2424,12989,66.0,91.0,4
2425,12990,67.0,91.0,5
2426,12991,68.0,91.0,13
2427,12992,69.0,91.0,4
2428,12993,70.0,91.0,3
2429,12995,72.0,91.0,11
2430,12996,73.0,91.0,14
2431,12997,74.0,91.0,13
2432,12998,75.0,91.0,21
2433,12999,76.0,91.0,84
2434,13000,77.0,91.0,27
2435,13001,78.0,91.0,22
2436,13002,79.0,91.0,16
2437,13003,80.0,91.0,48
2438,13004,81.0,91.0,39
2439,13005,82.0,91.0,15
2440,13006,83.0,91.0,21
2441,13007,84.0,91.0,23
2442,13008,85.0,91.0,8
2443,13009,86.0,91.0,22
2444,13010,87.0,91.0,31
2445,13011,88.0,91.0,40
2446,13012,89.0,91.0,13
2447,13013,90.0,91.0,7
2448,13014,91.0,91.0,58
2449,13015,92.0,91.0,12
2450,13016,93.0,91.0,41
2451,13017,94.0,91.0,22
2452,13018,95.0,91.0,22
2453,13020,97.0,91.0,21
2454,13021,98.0,91.0,23
2455,13022,99.0,91.0,13
2456,13023,100.0,91.0,19
2457,13024,101.0,91.0,25
2458,13025,102.0,91.0,22
2459,13027,104.0,91.0,4
2460,13028,105.0,91.0,2
2461,13067,2.0,92.0,4
2462,13079,14.0,92.0,1
2463,13086,21.0,92.0,2
2464,13091,26.0,92.0,5
2465,13093,28.0,92.0,3
2466,13094,29.0,92.0,1
2467,13095,30.0,92.0,5
2468,13097,32.0,92.0,7
2469,13105,40.0,92.0,3
2470,13106,41.0,92.0,1
2471,13108,43.0,92.0,13
2472,13113,48.0,92.0,1
2473,13114,49.0,92.0,3
2474,13117,52.0,92.0,7
2475,13118,53.0,92.0,12
2476,13119,54.0,92.0,8
2477,13120,55.0,92.0,16
2478,13122,57.0,92.0,11
2479,13123,58.0,92.0,2
2480,13125,60.0,92.0,2
2481,13126,61.0,92.0,5
2482,13127,62.0,92.0,11
2483,13128,63.0,92.0,16
2484,13129,64.0,92.0,2
2485,13130,65.0,92.0,5
2486,13133,68.0,92.0,8
2487,13136,71.0,92.0,3
2488,13137,72.0,92.0,9
2489,13138,73.0,92.0,2
2490,13140,75.0,92.0,12
2491,13141,76.0,92.0,2
2492,13142,77.0,92.0,5
2493,13143,78.0,92.0,55
2494,13144,79.0,92.0,17
2495,13145,80.0,92.0,39
2496,13146,81.0,92.0,51
2497,13147,82.0,92.0,14
2498,13148,83.0,92.0,32
2499,13149,84.0,92.0,7
2500,13150,85.0,92.0,15
2501,13151,86.0,92.0,47
2502,13152,87.0,92.0,37
2503,13153,88.0,92.0,20
2504,13154,89.0,92.0,17
2505,13155,90.0,92.0,5
2506,13156,91.0,92.0,41
2507,13157,92.0,92.0,41
2508,13158,93.0,92.0,20
2509,13159,94.0,92.0,11
2510,13160,95.0,92.0,8
2511,13161,96.0,92.0,5
2512,13162,97.0,92.0,6
2513,13163,98.0,92.0,1
2514,13165,100.0,92.0,4
2515,13166,101.0,92.0,2
2516,13167,102.0,92.0,30
2517,13169,104.0,92.0,6
2518,13171,106.0,92.0,5
2519,13209,2.0,93.0,1
2520,13232,25.0,93.0,6
2521,13233,26.0,93.0,2
2522,13234,27.0,93.0,7
2523,13237,30.0,93.0,12
2524,13238,31.0,93.0,4
2525,13245,38.0,93.0,9
2526,13250,43.0,93.0,1
2527,13251,44.0,93.0,2
2528,13254,47.0,93.0,2
2529,13255,48.0,93.0,2
2530,13259,52.0,93.0,2
2531,13260,53.0,93.0,5
2532,13261,54.0,93.0,8
2533,13262,55.0,93.0,3
2534,13263,56.0,93.0,7
2535,13264,57.0,93.0,20
2536,13265,58.0,93.0,42
2537,13266,59.0,93.0,2
2538,13267,60.0,93.0,2
2539,13271,64.0,93.0,21
2540,13272,65.0,93.0,2
2541,13273,66.0,93.0,3
2542,13274,67.0,93.0,1
2543,13275,68.0,93.0,1
2544,13276,69.0,93.0,3
2545,13277,70.0,93.0,3
2546,13279,72.0,93.0,2
2547,13280,73.0,93.0,4
2548,13281,74.0,93.0,5
2549,13282,75.0,93.0,2
2550,13283,76.0,93.0,4
2551,13284,77.0,93.0,5
2552,13285,78.0,93.0,2
2553,13286,79.0,93.0,3
2554,13287,80.0,93.0,10
2555,13288,81.0,93.0,4
2556,13289,82.0,93.0,11
2557,13290,83.0,93.0,26
2558,13291,84.0,93.0,12
2559,13292,85.0,93.0,26
2560,13293,86.0,93.0,5
2561,13294,87.0,93.0,4
2562,13295,88.0,93.0,9
2563,13296,89.0,93.0,10
2564,13297,90.0,93.0,6
2565,13298,91.0,93.0,30
2566,13299,92.0,93.0,18
2567,13300,93.0,93.0,45
2568,13301,94.0,93.0,14
2569,13302,95.0,93.0,15
2570,13303,96.0,93.0,4
2571,13304,97.0,93.0,3
2572,13305,98.0,93.0,6
2573,13306,99.0,93.0,5
2574,13307,100.0,93.0,1
2575,13308,101.0,93.0,13
2576,13309,102.0,93.0,22
2577,13311,104.0,93.0,7
2578,13312,105.0,93.0,5
2579,13313,106.0,93.0,9
2580,13314,107.0,93.0,1
2581,13317,110.0,93.0,4
2582,13373,24.0,94.0,1
2583,13374,25.0,94.0,7
2584,13376,27.0,94.0,3
2585,13378,29.0,94.0,2
2586,13381,32.0,94.0,3
2587,13388,39.0,94.0,9
2588,13389,40.0,94.0,4
2589,13390,41.0,94.0,10
2591,13392,43.0,94.0,31
2592,13393,44.0,94.0,41
2593,13394,45.0,94.0,6
2594,13395,46.0,94.0,5
2595,13396,47.0,94.0,5
2596,13400,51.0,94.0,4
2597,13401,52.0,94.0,4
2598,13404,55.0,94.0,1
2599,13405,56.0,94.0,6
2600,13406,57.0,94.0,10
2601,13407,58.0,94.0,14
2602,13408,59.0,94.0,13
2603,13410,61.0,94.0,20
2604,13411,62.0,94.0,2
2605,13412,63.0,94.0,3
2606,13413,64.0,94.0,14
2607,13416,67.0,94.0,2
2608,13417,68.0,94.0,4
2609,13418,69.0,94.0,7
2610,13419,70.0,94.0,20
2611,13420,71.0,94.0,3
2612,13421,72.0,94.0,4
2613,13422,73.0,94.0,33
2614,13423,74.0,94.0,14
2615,13424,75.0,94.0,11
2616,13426,77.0,94.0,3
2617,13427,78.0,94.0,1
2618,13428,79.0,94.0,9
2619,13429,80.0,94.0,3
2620,13430,81.0,94.0,6
2621,13431,82.0,94.0,11
2622,13432,83.0,94.0,27
2623,13433,84.0,94.0,36
2624,13434,85.0,94.0,24
2625,13435,86.0,94.0,31
2626,13436,87.0,94.0,12
2627,13437,88.0,94.0,23
2628,13438,89.0,94.0,23
2629,13439,90.0,94.0,5
2630,13440,91.0,94.0,49
2631,13441,92.0,94.0,14
2632,13442,93.0,94.0,29
2633,13443,94.0,94.0,19
2634,13444,95.0,94.0,10
2635,13445,96.0,94.0,7
2636,13446,97.0,94.0,10
2637,13447,98.0,94.0,5
2638,13450,101.0,94.0,2
2639,13451,102.0,94.0,2
2640,13452,103.0,94.0,10
2641,13454,105.0,94.0,8
2642,13455,106.0,94.0,7
2643,13456,107.0,94.0,9
2644,13457,108.0,94.0,1
2645,13458,109.0,94.0,5
2646,13648,15.0,96.0,2
2647,13650,17.0,96.0,4
2648,13654,21.0,96.0,7
2649,13655,22.0,96.0,19
2651,13661,28.0,96.0,1
2652,13665,32.0,96.0,2
2653,13672,39.0,96.0,3
2654,13675,42.0,96.0,2
2655,13676,43.0,96.0,6
2656,13677,44.0,96.0,94
2657,13678,45.0,96.0,43
2658,13679,46.0,96.0,8
2659,13681,48.0,96.0,1
2660,13682,49.0,96.0,20
2661,13683,50.0,96.0,11
2662,13684,51.0,96.0,6
2663,13686,53.0,96.0,11
2664,13687,54.0,96.0,13
2665,13688,55.0,96.0,7
2666,13689,56.0,96.0,12
2667,13690,57.0,96.0,52
2668,13691,58.0,96.0,4
2669,13692,59.0,96.0,6
2670,13693,60.0,96.0,4
2671,13694,61.0,96.0,19
2672,13695,62.0,96.0,2
2673,13697,64.0,96.0,6
2674,13698,65.0,96.0,3
2675,13699,66.0,96.0,1
2676,13703,70.0,96.0,1
2677,13704,71.0,96.0,8
2678,13705,72.0,96.0,5
2679,13706,73.0,96.0,17
2680,13707,74.0,96.0,5
2681,13709,76.0,96.0,1
2682,13710,77.0,96.0,9
2683,13711,78.0,96.0,17
2684,13712,79.0,96.0,9
2685,13713,80.0,96.0,10
2686,13714,81.0,96.0,23
2687,13715,82.0,96.0,6
2688,13716,83.0,96.0,55
2689,13717,84.0,96.0,11
2690,13718,85.0,96.0,5
2691,13719,86.0,96.0,21
2692,13720,87.0,96.0,16
2693,13721,88.0,96.0,11
2694,13722,89.0,96.0,19
2695,13723,90.0,96.0,3
2696,13724,91.0,96.0,36
2697,13725,92.0,96.0,32
2698,13726,93.0,96.0,36
2699,13727,94.0,96.0,11
2700,13728,95.0,96.0,8
2701,13729,96.0,96.0,18
2702,13730,97.0,96.0,13
2703,13733,100.0,96.0,3
2704,13734,101.0,96.0,2
2705,13735,102.0,96.0,2
2706,13736,103.0,96.0,18
2707,13737,104.0,96.0,10
2708,13738,105.0,96.0,5
2709,13739,106.0,96.0,5
2710,13740,107.0,96.0,1
