,source,target,weight
27967,13719,13720,3.0
27968,13721,13720,2.0
27969,16418,13720,3.0
27970,10297,14127,1.0
27971,11870,14127,1.0
27972,14280,14127,1.0
27973,10297,21013,2.0
27974,19006,21013,1.0
27975,20021,21013,1.0
27976,20305,21013,1.0
27977,20871,21013,2.0
27978,10298,10590,2.0
27979,10301,10590,1.0
27980,10449,10590,1.0
27981,10450,10590,2.0
27982,10582,10590,1.0
27983,10587,10590,1.0
27984,10588,10590,1.0
27985,10589,10590,3.0
27986,10593,10590,1.0
27987,10595,10590,1.0
27988,10872,10590,1.0
27989,10875,10590,2.0
27990,11159,10590,1.0
27991,11437,10590,3.0
27992,11983,10590,1.0
27993,12845,10590,1.0
27994,10298,12396,1.0
27995,11580,12396,1.0
27996,12276,12396,1.0
27997,10299,11584,1.0
27998,10449,11584,1.0
27999,11441,11584,1.0
28000,11442,11584,3.0
28001,11443,11584,2.0
28002,11582,11584,1.0
28003,11583,11584,1.0
28004,11585,11584,2.0
28005,11599,11584,1.0
28006,11726,11584,4.0
28007,11880,11584,1.0
28008,12011,11584,2.0
28009,12290,11584,1.0
28010,12299,11584,1.0
28011,12447,11584,1.0
28012,12730,11584,1.0
28013,12870,11584,1.0
28014,13422,11584,2.0
28015,14693,11584,1.0
28016,18409,11584,2.0
28017,10302,11452,1.0
28018,10449,11452,2.0
28019,10587,11452,1.0
28020,11167,11452,1.0
28021,11453,11452,3.0
28022,11455,11452,1.0
28023,11457,11452,1.0
28024,11595,11452,1.0
28025,11596,11452,1.0
28026,11601,11452,1.0
28027,11878,11452,3.0
28028,11879,11452,2.0
28029,11887,11452,1.0
28030,12020,11452,1.0
28031,12022,11452,1.0
28032,12024,11452,1.0
28033,12306,11452,1.0
28034,13298,11452,1.0
28035,14708,11452,1.0
28036,10302,12003,1.0
28037,10598,12003,1.0
28038,11157,12003,2.0
28039,11573,12003,1.0
28040,12277,12003,1.0
28041,12308,12003,1.0
28042,12428,12003,1.0
28043,12568,12003,1.0
28044,12720,12003,1.0
28045,12859,12003,1.0
28046,13711,12003,1.0
28047,13847,12003,1.0
28048,13861,12003,1.0
28049,14592,12003,1.0
28050,10302,12028,1.0
28051,11035,12028,1.0
28052,11586,12028,1.0
28053,11593,12028,1.0
28054,11599,12028,1.0
28055,11742,12028,2.0
28056,11744,12028,1.0
28057,11745,12028,1.0
28058,11885,12028,3.0
28059,12027,12028,2.0
28060,12309,12028,1.0
28061,12310,12028,2.0
28062,12312,12028,1.0
28063,12313,12028,2.0
28064,12314,12028,1.0
28065,12449,12028,1.0
28066,12450,12028,3.0
28067,12451,12028,2.0
28068,12454,12028,1.0
28069,12594,12028,2.0
28070,12597,12028,3.0
28071,12599,12028,3.0
28072,12732,12028,3.0
28073,13024,12028,2.0
28074,13147,12028,1.0
28075,13158,12028,1.0
28076,13167,12028,1.0
28077,13738,12028,1.0
28078,13877,12028,1.0
28079,18852,12028,1.0
28080,10304,11303,1.0
28081,10305,11303,1.0
28082,11446,11303,2.0
28083,11588,11303,2.0
28084,11869,11303,2.0
28085,10304,15113,1.0
28086,12724,15113,1.0
28087,14263,15113,1.0
28088,14689,15113,2.0
28089,14972,15113,3.0
28090,15257,15113,1.0
28091,15397,15113,1.0
28092,17108,15113,2.0
28093,10304,16803,1.0
28094,11699,16803,1.0
28095,12556,16803,1.0
28096,12872,16803,1.0
28097,16944,16803,2.0
28098,10307,10421,2.0
28099,11036,10421,1.0
28100,10307,11449,1.0
28101,10871,11449,1.0
28102,10882,11449,1.0
28103,11154,11449,1.0
28104,11164,11449,1.0
28105,11168,11449,1.0
28106,11306,11449,1.0
28107,11315,11449,1.0
28108,11591,11449,2.0
28109,11597,11449,1.0
28110,12299,11449,1.0
28111,12590,11449,1.0
28112,12724,11449,1.0
28113,14592,11449,1.0
28114,17255,11449,1.0
28115,10311,12739,1.0
28116,10467,12739,1.0
28117,11036,12739,1.0
28118,11171,12739,1.0
28119,11179,12739,2.0
28120,11320,12739,1.0
28121,11457,12739,2.0
28122,11460,12739,1.0
28123,11461,12739,2.0
28124,11588,12739,1.0
28125,11603,12739,2.0
28126,11746,12739,1.0
28127,11879,12739,1.0
28128,11884,12739,1.0
28129,11885,12739,1.0
28130,11888,12739,1.0
28131,12025,12739,3.0
28132,12032,12739,1.0
28133,12303,12739,1.0
28134,12312,12739,1.0
28135,12316,12739,4.0
28136,12443,12739,1.0
28137,12446,12739,3.0
28138,12450,12739,1.0
28139,12453,12739,1.0
28140,12458,12739,2.0
28141,12587,12739,1.0
28142,12595,12739,1.0
28143,12596,12739,1.0
28144,12597,12739,5.0
28145,12598,12739,1.0
28146,12599,12739,1.0
28147,12600,12739,1.0
28148,12727,12739,1.0
28149,12735,12739,1.0
28150,12740,12739,1.0
28151,12742,12739,1.0
28152,12879,12739,1.0
28153,13156,12739,2.0
28154,13167,12739,2.0
28155,13725,12739,1.0
28156,13729,12739,1.0
28157,13737,12739,1.0
28158,13878,12739,1.0
28159,14014,12739,1.0
28160,14429,12739,1.0
28161,15024,12739,1.0
28162,16991,12739,2.0
28163,18597,12739,2.0
28164,10311,13706,1.0
28165,11857,13706,1.0
28166,12996,13706,1.0
28167,12999,13706,1.0
28168,13000,13706,3.0
28169,13422,13706,1.0
28170,13704,13706,1.0
28171,13848,13706,1.0
28172,13987,13706,1.0
28173,14130,13706,1.0
28174,14954,13706,1.0
28175,15255,13706,1.0
28176,15269,13706,1.0
28177,15416,13706,1.0
28178,15831,13706,1.0
28179,10312,12743,1.0
28180,11036,12743,1.0
28181,11880,12743,1.0
28182,11886,12743,1.0
28183,12316,12743,1.0
28184,12457,12743,1.0
28185,12458,12743,1.0
28186,12600,12743,2.0
28187,12601,12743,1.0
28188,12741,12743,1.0
28189,12742,12743,2.0
28190,13028,12743,1.0
28191,13446,12743,1.0
28192,13737,12743,1.0
28193,10318,10611,2.0
28194,10325,10611,1.0
28195,10326,10611,1.0
28196,10467,10611,1.0
28197,10468,10611,1.0
28198,10469,10611,1.0
28199,10610,10611,2.0
28200,10894,10611,1.0
28201,11886,10611,2.0
28202,10319,10599,1.0
28203,10598,10599,4.0
28204,11594,10599,2.0
28205,13300,10599,1.0
28206,10319,13317,1.0
28207,12586,13317,1.0
28208,13392,13317,1.0
28209,14013,13317,1.0
28210,10320,10319,1.0
28211,10453,10319,1.0
28212,10461,10319,1.0
28213,10463,10319,1.0
28214,10892,10319,1.0
28215,11023,10319,1.0
28216,11024,10319,2.0
28217,11459,10319,1.0
28218,13317,10319,1.0
28219,10321,11602,1.0
28220,10325,11602,1.0
28221,10609,11602,1.0
28222,11028,11602,2.0
28223,11315,11602,1.0
28224,11316,11602,2.0
28225,11320,11602,1.0
28226,11433,11602,2.0
28227,11457,11602,3.0
28228,11458,11602,3.0
28229,11459,11602,1.0
28230,11460,11602,2.0
28231,11461,11602,1.0
28232,11599,11602,1.0
28233,11600,11602,1.0
28234,11601,11602,2.0
28235,11604,11602,2.0
28236,11742,11602,4.0
28237,11743,11602,1.0
28238,11744,11602,3.0
28239,11745,11602,3.0
28240,11746,11602,1.0
28241,11886,11602,2.0
28242,11998,11602,1.0
28243,12025,11602,1.0
28244,12457,11602,1.0
28245,12595,11602,1.0
28246,12599,11602,3.0
28247,12741,11602,1.0
28248,13014,11602,1.0
28249,13299,11602,3.0
28250,13309,11602,2.0
28251,14153,11602,2.0
28252,10321,11742,1.0
28253,11024,11742,1.0
28254,11031,11742,1.0
28255,11171,11742,1.0
28256,11174,11742,2.0
28257,11286,11742,1.0
28258,11318,11742,1.0
28259,11447,11742,1.0
28260,11450,11742,1.0
28261,11457,11742,1.0
28262,11459,11742,2.0
28263,11460,11742,1.0
28264,11462,11742,1.0
28265,11598,11742,2.0
28266,11599,11742,2.0
28267,11600,11742,3.0
28268,11601,11742,3.0
28269,11602,11742,7.0
28270,11605,11742,1.0
28271,11741,11742,2.0
28272,11743,11742,1.0
28273,11744,11742,2.0
28274,11748,11742,1.0
28275,11875,11742,1.0
28276,11883,11742,2.0
28277,11884,11742,1.0
28278,11885,11742,4.0
28279,12024,11742,1.0
28280,12028,11742,2.0
28281,12307,11742,1.0
28282,12454,11742,1.0
28283,12586,11742,1.0
28284,12596,11742,1.0
28285,12728,11742,1.0
28286,12740,11742,1.0
28287,13309,11742,1.0
28288,16830,11742,1.0
28289,10324,11180,3.0
28290,10468,11180,1.0
28291,11178,11180,1.0
28292,10324,11595,1.0
28293,11452,11595,1.0
28294,11596,11595,2.0
28295,11597,11595,5.0
28296,11876,11595,1.0
28297,11878,11595,1.0
28298,14711,11595,1.0
28299,10324,11605,1.0
28300,10610,11605,1.0
28301,11178,11605,1.0
28302,11319,11605,2.0
28303,11456,11605,1.0
28304,11457,11605,1.0
28305,11460,11605,1.0
28306,11464,11605,2.0
28307,11603,11605,1.0
28308,11604,11605,1.0
28309,11606,11605,1.0
28310,11744,11605,2.0
28311,11745,11605,4.0
28312,11746,11605,2.0
28313,11747,11605,3.0
28314,11748,11605,1.0
28315,12025,11605,1.0
28316,12277,11605,1.0
28317,12599,11605,2.0
28318,12725,11605,2.0
28319,12741,11605,2.0
28320,13456,11605,2.0
28321,10325,11317,1.0
28322,10889,11317,1.0
28323,10892,11317,1.0
28324,11035,11317,1.0
28325,11131,11317,2.0
28326,11174,11317,2.0
28327,11176,11317,1.0
28328,11315,11317,1.0
28329,11316,11317,5.0
28330,11319,11317,2.0
28331,11455,11317,1.0
28332,11743,11317,1.0
28333,11745,11317,2.0
28334,12444,11317,1.0
28335,12452,11317,2.0
28336,12596,11317,1.0
28337,10325,14724,2.0
28338,14726,14724,1.0
28339,10379,10230,1.0
28340,10383,10128,4.0
28341,10419,12729,1.0
28342,11033,12729,1.0
28343,11742,12729,1.0
28344,12020,12729,1.0
28345,12304,12729,1.0
28346,12445,12729,3.0
28347,12587,12729,2.0
28348,12727,12729,1.0
28349,12868,12729,1.0
28350,12869,12729,1.0
28351,12871,12729,1.0
28352,13298,12729,1.0
28353,13436,12729,1.0
28354,13437,12729,1.0
28355,10419,13741,1.0
28356,11599,13741,1.0
28357,12025,13741,1.0
28358,12872,13741,1.0
28359,13167,13741,2.0
28360,13312,13741,1.0
28361,13313,13741,1.0
28362,13454,13741,2.0
28363,13457,13741,1.0
28364,13740,13741,1.0
28365,13884,13741,1.0
28366,10423,11130,1.0
28367,10990,11130,1.0
28368,11273,11130,2.0
28369,11556,11130,1.0
28370,11835,11130,1.0
28371,10424,13267,1.0
28372,12982,13267,1.0
28373,10426,11425,1.0
28374,10434,11425,3.0
28375,11142,11425,1.0
28376,11872,11425,1.0
28377,12419,11425,1.0
28378,13855,11425,1.0
28379,10429,12261,1.0
28380,10430,13845,1.0
28381,11580,13845,1.0
28382,13693,13845,1.0
28383,13984,13845,1.0
28384,13985,13845,1.0
28385,14126,13845,1.0
28386,14269,13845,1.0
28387,14402,13845,1.0
28388,14412,13845,1.0
28389,14689,13845,1.0
28390,15122,13845,1.0
28391,15272,13845,2.0
28392,15396,13845,1.0
28393,10433,10577,1.0
28394,10567,10577,2.0
28395,10573,10577,2.0
28396,10576,10577,1.0
28397,10579,10577,1.0
28398,10996,10577,1.0
28399,11698,10577,1.0
28400,11700,10577,1.0
28401,11701,10577,3.0
28402,11841,10577,1.0
28403,11988,10577,1.0
28404,13292,10577,1.0
28405,10433,11272,1.0
28406,10896,11272,1.0
28407,11127,11272,1.0
28408,11128,11272,1.0
28409,11131,11272,2.0
28410,11273,11272,6.0
28411,11275,11272,2.0
28412,11277,11272,1.0
28413,11302,11272,1.0
28414,11414,11272,6.0
28415,11416,11272,1.0
28416,11543,11272,1.0
28417,11697,11272,1.0
28418,11698,11272,1.0
28419,11701,11272,1.0
28420,12410,11272,2.0
28421,13410,11272,4.0
28422,10434,13142,1.0
28423,12292,13142,1.0
28424,12720,13142,1.0
28425,12857,13142,1.0
28426,15560,13142,1.0
28427,10434,15121,1.0
28428,13290,15121,1.0
28429,14130,15121,1.0
28430,14980,15121,2.0
28431,15257,15121,1.0
28432,15547,15121,1.0
28433,15680,15121,1.0
28434,15831,15121,1.0
28435,15978,15121,1.0
28436,16688,15121,1.0
28437,10435,12437,1.0
28438,11171,12437,1.0
28439,11444,12437,1.0
28440,11446,12437,2.0
28441,12281,12437,1.0
28442,12294,12437,1.0
28443,12295,12437,2.0
28444,12305,12437,1.0
28445,12432,12437,1.0
28446,12435,12437,1.0
28447,12579,12437,5.0
28448,12581,12437,2.0
28449,14014,12437,1.0
28450,14552,12437,1.0
28451,14707,12437,2.0
28452,15123,12437,1.0
28453,15135,12437,1.0
28454,16689,12437,1.0
28455,10435,12815,1.0
28456,12569,12815,2.0
28457,12668,12815,1.0
28458,10444,11438,1.0
28459,10587,11438,1.0
28460,10867,11438,2.0
28461,10873,11438,1.0
28462,10892,11438,1.0
28463,11012,11438,1.0
28464,11015,11438,1.0
28465,11018,11438,1.0
28466,11155,11438,1.0
28467,11297,11438,4.0
28468,11585,11438,1.0
28469,11718,11438,2.0
28470,12009,11438,1.0
28471,10445,11851,1.0
28472,10572,11851,1.0
28473,11704,11851,1.0
28474,11711,11851,1.0
28475,12275,11851,1.0
28476,12276,11851,1.0
28477,12703,11851,1.0
28478,12845,11851,1.0
28479,10448,11589,1.0
28480,11022,11589,1.0
28481,11448,11589,2.0
28482,11585,11589,1.0
28483,11588,11589,7.0
28484,11590,11589,3.0
28485,11729,11589,1.0
28486,11731,11589,2.0
28487,11869,11589,1.0
28488,11880,11589,1.0
28489,12001,11589,1.0
28490,12009,11589,1.0
28491,12018,11589,1.0
28492,12281,11589,1.0
28493,12298,11589,1.0
28494,12299,11589,1.0
28495,12723,11589,4.0
28496,12725,11589,1.0
28497,12738,11589,1.0
28498,13003,11589,1.0
28499,14412,11589,1.0
28500,17974,11589,1.0
28501,10449,10179,1.0
28502,10607,10179,2.0
28503,10608,10179,1.0
28504,10889,10179,1.0
28505,10893,10179,1.0
28506,11014,10179,1.0
28507,11175,10179,1.0
28508,16124,10179,1.0
28509,10455,11594,1.0
28510,10599,11594,2.0
28511,11026,11594,1.0
28512,11312,11594,1.0
28513,11416,11594,1.0
28514,11450,11594,1.0
28515,11452,11594,1.0
28516,11457,11594,2.0
28517,11588,11594,1.0
28518,11591,11594,3.0
28519,11593,11594,1.0
28520,11596,11594,2.0
28521,11601,11594,1.0
28522,11735,11594,1.0
28523,11736,11594,1.0
28524,11876,11594,1.0
28525,11878,11594,7.0
28526,11880,11594,3.0
28527,11998,11594,1.0
28528,12016,11594,2.0
28529,12022,11594,3.0
28530,12024,11594,1.0
28531,12587,11594,1.0
28532,12589,11594,2.0
28533,13016,11594,1.0
28534,13156,11594,2.0
28535,13437,11594,1.0
28536,14296,11594,1.0
28537,14437,11594,1.0
28538,10455,13761,1.0
28539,17854,13761,1.0
28540,10455,14002,1.0
28541,11844,14002,1.0
28542,13146,14002,1.0
28543,13443,14002,1.0
28544,14427,14002,2.0
28545,10455,17271,1.0
28546,16139,17271,1.0
28547,16987,17271,1.0
28548,10460,11591,1.0
28549,10606,11591,1.0
28550,11307,11591,1.0
28551,11308,11591,1.0
28552,11449,11591,2.0
28553,11450,11591,6.0
28554,11451,11591,1.0
28555,11455,11591,1.0
28556,11592,11591,4.0
28557,11593,11591,1.0
28558,11594,11591,2.0
28559,11598,11591,2.0
28560,11730,11591,1.0
28561,11733,11591,2.0
28562,11875,11591,2.0
28563,11885,11591,1.0
28564,11887,11591,1.0
28565,12308,11591,2.0
28566,12441,11591,4.0
28567,13012,11591,1.0
28568,13014,11591,1.0
28569,10460,12599,1.0
28570,10608,12599,1.0
28571,11460,12599,2.0
28572,11462,12599,1.0
28573,11580,12599,1.0
28574,11594,12599,1.0
28575,11602,12599,2.0
28576,11718,12599,4.0
28577,11885,12599,1.0
28578,11886,12599,1.0
28579,12028,12599,3.0
28580,12031,12599,1.0
28581,12312,12599,1.0
28582,12315,12599,4.0
28583,12316,12599,1.0
28584,12455,12599,1.0
28585,12456,12599,1.0
28586,12457,12599,3.0
28587,12594,12599,2.0
28588,12598,12599,2.0
28589,12600,12599,2.0
28590,12739,12599,3.0
28591,12740,12599,2.0
28592,12741,12599,1.0
28593,12742,12599,6.0
28594,12743,12599,1.0
28595,12884,12599,4.0
28596,12885,12599,2.0
28597,13024,12599,1.0
28598,13313,12599,1.0
28599,14410,12599,1.0
28600,18029,12599,1.0
28601,10461,12884,1.0
28602,11594,12884,1.0
28603,11744,12884,1.0
28604,12031,12884,1.0
28605,12297,12884,1.0
28606,12456,12884,2.0
28607,12457,12884,1.0
28608,12458,12884,2.0
28609,12598,12884,2.0
28610,12599,12884,6.0
28611,12600,12884,2.0
28612,12601,12884,1.0
28613,12727,12884,1.0
28614,12739,12884,1.0
28615,13022,12884,1.0
28616,13027,12884,2.0
28617,10463,12452,1.0
28618,10887,12452,1.0
28619,11600,12452,1.0
28620,11727,12452,1.0
28621,11740,12452,1.0
28622,11883,12452,1.0
28623,11886,12452,1.0
28624,12025,12452,1.0
28625,12027,12452,1.0
28626,12306,12452,1.0
28627,12309,12452,2.0
28628,12310,12452,3.0
28629,12449,12452,2.0
28630,12453,12452,2.0
28631,12454,12452,2.0
28632,12735,12452,1.0
28633,12737,12452,2.0
28634,12742,12452,1.0
28635,12878,12452,3.0
28636,12879,12452,1.0
28637,13004,12452,2.0
28638,13736,12452,2.0
28639,14302,12452,1.0
28640,15023,12452,3.0
28641,15140,12452,1.0
28642,15454,12452,1.0
28643,10466,12304,1.0
28644,11322,12304,1.0
28645,11456,12304,1.0
28646,11459,12304,1.0
28647,11460,12304,1.0
28648,11591,12304,1.0
28649,11594,12304,1.0
28650,11859,12304,1.0
28651,12021,12304,1.0
28652,12023,12304,1.0
28653,12024,12304,1.0
28654,12296,12304,1.0
28655,12450,12304,3.0
28656,12739,12304,1.0
28657,13010,12304,1.0
28658,14413,12304,1.0
28659,10467,12598,1.0
28660,11024,12598,1.0
28661,11029,12598,1.0
28662,11034,12598,1.0
28663,11598,12598,1.0
28664,11604,12598,1.0
28665,11885,12598,1.0
28666,11887,12598,1.0
28667,12312,12598,3.0
28668,12315,12598,2.0
28669,12451,12598,2.0
28670,12455,12598,1.0
28671,12456,12598,1.0
28672,12458,12598,2.0
28673,12593,12598,1.0
28674,12596,12598,1.0
28675,12597,12598,1.0
28676,12735,12598,1.0
28677,12737,12598,1.0
28678,12740,12598,1.0
28679,12741,12598,2.0
28680,12878,12598,2.0
28681,12882,12598,1.0
28682,12884,12598,2.0
28683,13007,12598,1.0
28684,13020,12598,1.0
28685,13736,12598,2.0
28686,14008,12598,1.0
28687,14021,12598,1.0
28688,14292,12598,1.0
28689,14297,12598,1.0
28690,14596,12598,1.0
28691,10467,13167,2.0
28692,10889,13167,1.0
28693,11318,13167,1.0
28694,11885,13167,1.0
28695,11886,13167,1.0
28696,12028,13167,1.0
28697,12306,13167,1.0
28698,12445,13167,1.0
28699,12455,13167,1.0
28700,12595,13167,1.0
28701,12597,13167,1.0
28702,12599,13167,1.0
28703,12734,13167,1.0
28704,12738,13167,1.0
28705,12739,13167,1.0
28706,12740,13167,1.0
28707,13016,13167,1.0
28708,13018,13167,1.0
28709,13023,13167,1.0
28710,13025,13167,2.0
28711,13169,13167,1.0
28712,13312,13167,1.0
28713,13446,13167,1.0
28714,13736,13167,1.0
28715,13872,13167,1.0
28716,13877,13167,1.0
28717,13885,13167,1.0
28718,15166,13167,1.0
28719,10468,7435,1.0
28720,10853,7435,1.0
28721,12841,7435,2.0
28722,12842,7435,1.0
28723,10468,11747,1.0
28724,11035,11747,2.0
28725,11156,11747,1.0
28726,11172,11747,1.0
28727,11321,11747,1.0
28728,11322,11747,1.0
28729,11459,11747,2.0
28730,11460,11747,1.0
28731,11461,11747,2.0
28732,11462,11747,1.0
28733,11605,11747,6.0
28734,11744,11747,1.0
28735,11746,11747,3.0
28736,11748,11747,3.0
28737,11883,11747,1.0
28738,11890,11747,2.0
28739,12598,11747,1.0
28740,10468,13879,1.0
28741,10607,13879,1.0
28742,12446,13879,1.0
28743,12742,13879,2.0
28744,13021,13879,2.0
28745,13309,13879,1.0
28746,13878,13879,1.0
28747,17854,13879,1.0
28748,10540,11253,1.0
28749,10965,11253,1.0
28750,10966,11253,2.0
28751,11108,11253,1.0
28752,11251,11253,1.0
28753,10540,13095,2.0
28754,12528,13095,1.0
28755,12671,13095,1.0
28756,13828,13095,1.0
28757,10564,10849,1.0
28758,10566,10849,1.0
28759,11277,10849,1.0
28760,11287,10849,1.0
28761,11701,10849,1.0
28762,12281,10849,1.0
28763,13682,10849,2.0
28764,10564,11685,1.0
28765,11401,11685,3.0
28766,11684,11685,1.0
28767,10564,11841,2.0
28768,10577,11841,1.0
28769,11274,11841,2.0
28770,11698,11841,2.0
28771,11701,11841,1.0
28772,11842,11841,1.0
28773,11885,11841,1.0
28774,11978,11841,1.0
28775,11980,11841,1.0
28776,11983,11841,2.0
28777,11986,11841,1.0
28778,12009,11841,1.0
28779,12673,11841,1.0
28780,12836,11841,2.0
28781,13120,11841,1.0
28782,13408,11841,2.0
28783,13679,11841,1.0
28784,13846,11841,2.0
28785,13968,11841,1.0
28786,13979,11841,1.0
28787,15822,11841,1.0
28788,16688,11841,1.0
28789,16831,11841,1.0
28790,10564,14559,1.0
28791,11569,14559,1.0
28792,12587,14559,1.0
28793,12984,14559,1.0
28794,13686,14559,1.0
28795,14130,14559,1.0
28796,14265,14559,1.0
28797,14274,14559,1.0
28798,14985,14559,1.0
28799,15129,14559,1.0
28800,15559,14559,1.0
28801,15683,14559,1.0
28802,15829,14559,1.0
28803,16124,14559,1.0
28804,17240,14559,1.0
28805,10565,11710,1.0
28806,11140,11710,1.0
28807,11141,11710,1.0
28808,11701,11710,1.0
28809,12837,11710,1.0
28810,14119,11710,1.0
28811,10565,12691,1.0
28812,11701,12691,1.0
28813,12548,12691,1.0
28814,12832,12691,2.0
28815,14709,12691,2.0
28816,10567,7017,2.0
28817,10568,7017,1.0
28818,10569,7017,1.0
28819,10896,7017,1.0
28820,11131,7017,1.0
28821,11135,7017,1.0
28822,11288,7017,1.0
28823,11565,7017,2.0
28824,11582,7017,1.0
28825,11702,7017,1.0
28826,12693,7017,1.0
28827,12835,7017,1.0
28828,12972,7017,1.0
28829,10567,10436,1.0
28830,10578,10436,1.0
28831,11286,10436,1.0
28832,10567,10858,2.0
28833,11141,10858,1.0
28834,10568,9572,1.0
28835,11460,9572,1.0
28836,10568,11128,1.0
28837,10989,11128,1.0
28838,10990,11128,1.0
28839,11271,11128,4.0
28840,10569,10861,1.0
28841,11996,10861,1.0
28842,10569,11988,1.0
28843,10577,11988,1.0
28844,11285,11988,2.0
28845,11707,11988,2.0
28846,12962,11988,2.0
28847,14130,11988,1.0
28848,10569,12705,1.0
28849,11869,12705,1.0
28850,12004,12705,1.0
28851,12277,12705,1.0
28852,12288,12705,1.0
28853,12418,12705,1.0
28854,12419,12705,1.0
28855,12421,12705,1.0
28856,12560,12705,1.0
28857,12562,12705,1.0
28858,12845,12705,1.0
28859,13841,12705,1.0
28860,14410,12705,1.0
28861,14670,12705,1.0
28862,15261,12705,1.0
28863,10572,11987,1.0
28864,13431,11987,1.0
28865,13690,11987,1.0
28866,10573,12285,1.0
28867,11151,12285,1.0
28868,11159,12285,1.0
28869,11277,12285,1.0
28870,11575,12285,1.0
28871,12001,12285,1.0
28872,12007,12285,8.0
28873,12283,12285,1.0
28874,12429,12285,1.0
28875,12571,12285,1.0
28876,12846,12285,3.0
28877,13422,12285,1.0
28878,10576,8862,1.0
28879,10576,14125,1.0
28880,12563,14125,2.0
28881,13413,14125,2.0
28882,13697,14125,2.0
28883,13848,14125,1.0
28884,13855,14125,1.0
28885,13982,14125,3.0
28886,13983,14125,1.0
28887,13984,14125,1.0
28888,14126,14125,1.0
28889,10577,12579,1.0
28890,11724,12579,1.0
28891,12009,12579,1.0
28892,12011,12579,3.0
28893,12277,12579,1.0
28894,12295,12579,1.0
28895,12296,12579,1.0
28896,12297,12579,1.0
28897,12435,12579,1.0
28898,12437,12579,5.0
28899,12572,12579,1.0
28900,12574,12579,2.0
28901,12577,12579,2.0
28902,12580,12579,3.0
28903,12581,12579,1.0
28904,12582,12579,1.0
28905,12723,12579,1.0
28906,12725,12579,1.0
28907,13290,12579,1.0
28908,13309,12579,1.0
28909,13433,12579,1.0
28910,13714,12579,1.0
28911,13716,12579,1.0
28912,13859,12579,1.0
28913,14132,12579,1.0
28914,14161,12579,1.0
28915,14271,12579,2.0
28916,14280,12579,1.0
28917,14426,12579,3.0
28918,14565,12579,1.0
28919,14566,12579,1.0
28920,14568,12579,1.0
28921,14986,12579,1.0
28922,14994,12579,1.0
28923,14999,12579,1.0
28924,15130,12579,1.0
28925,15134,12579,4.0
28926,15277,12579,1.0
28927,15284,12579,1.0
28928,16131,12579,1.0
28929,17976,12579,1.0
28930,10580,12395,1.0
28931,11567,12395,2.0
28932,12277,12395,1.0
28933,12422,12395,1.0
28934,10582,11301,1.0
28935,10584,11301,1.0
28936,11012,11301,1.0
28937,11166,11301,1.0
28938,11443,11301,1.0
28939,11448,11301,1.0
28940,12446,11301,1.0
28941,13848,11301,1.0
28942,10588,12286,1.0
28943,11149,12286,2.0
28944,11430,12286,1.0
28945,11719,12286,1.0
28946,11728,12286,1.0
28947,11857,12286,1.0
28948,11864,12286,1.0
28949,12001,12286,2.0
28950,12281,12286,1.0
28951,12283,12286,1.0
28952,12287,12286,2.0
28953,12290,12286,1.0
28954,13422,12286,1.0
28955,10591,11300,1.0
28956,10873,11300,1.0
28957,11299,11300,2.0
28958,11585,11300,1.0
28959,13298,11300,1.0
28960,10593,14575,1.0
28961,10886,14575,1.0
28962,11599,14575,1.0
28963,12446,14575,1.0
28964,12575,14575,1.0
28965,13443,14575,1.0
28966,14292,14575,3.0
28967,14296,14575,3.0
28968,14297,14575,1.0
28969,14433,14575,3.0
28970,14434,14575,2.0
28971,15130,14575,1.0
28972,15284,14575,1.0
28973,15426,14575,1.0
28974,15994,14575,1.0
28975,15996,14575,1.0
28976,10594,13441,1.0
28977,13021,13441,1.0
28978,13300,13441,3.0
28979,13440,13441,5.0
28980,13722,13441,2.0
28981,14009,13441,1.0
28982,16550,13441,1.0
28983,10595,12301,1.0
28984,11594,12301,1.0
28985,11733,12301,1.0
28986,11876,12301,4.0
28987,12298,12301,2.0
28988,12303,12301,1.0
28989,12448,12301,2.0
28990,12583,12301,2.0
28991,13297,12301,1.0
28992,15116,12301,2.0
28993,10596,12587,1.0
28994,11594,12587,1.0
28995,11604,12587,1.0
28996,11871,12587,1.0
28997,12448,12587,2.0
28998,12585,12587,2.0
28999,12586,12587,2.0
29000,12588,12587,2.0
29001,12591,12587,1.0
29002,12601,12587,1.0
29003,12737,12587,1.0
29004,12872,12587,1.0
29005,13000,12587,1.0
29006,13008,12587,1.0
29007,13972,12587,1.0
29008,13979,12587,1.0
29009,14271,12587,1.0
29010,14279,12587,1.0
29011,14429,12587,1.0
29012,14568,12587,1.0
29013,15118,12587,1.0
29014,15277,12587,1.0
29015,17512,12587,1.0
29016,10596,16992,1.0
29017,11585,16992,1.0
29018,15854,16992,1.0
29019,15873,16992,1.0
29020,16423,16992,1.0
29021,16565,16992,1.0
29022,10599,13300,1.0
29023,11597,13300,1.0
29024,11599,13300,1.0
29025,11602,13300,2.0
29026,11741,13300,1.0
29027,12582,13300,1.0
29028,12583,13300,1.0
29029,12586,13300,1.0
29030,12588,13300,1.0
29031,12875,13300,1.0
29032,13014,13300,4.0
29033,13022,13300,1.0
29034,13143,13300,1.0
29035,13153,13300,1.0
29036,13156,13300,3.0
29037,13157,13300,3.0
29038,13158,13300,2.0
29039,13299,13300,4.0
29040,13302,13300,3.0
29041,13440,13300,1.0
29042,13441,13300,3.0
